Compound Sentiment Score,sentiment change,date
0.3612,0.04300000000000004,2020-08-12
0.3069,-0.054300000000000015,2020-08-13
0.3612,0.054300000000000015,2020-08-14
0.3306,-0.030600000000000016,2020-08-15
0.34,0.00940000000000002,2020-08-16
0.3612,0.021199999999999997,2020-08-17
0.3612,0.0,2020-08-18
0.3612,0.0,2020-08-19
0.34485,-0.01635000000000003,2020-08-20
0.3612,0.01635000000000003,2020-08-21
0.3182,-0.04300000000000004,2020-08-22
0.3436,0.025400000000000034,2020-08-23
0.35614999999999997,0.01254999999999995,2020-08-24
0.3612,0.0050500000000000544,2020-08-25
0.3438,-0.017400000000000027,2020-08-26
0.3612,0.017400000000000027,2020-08-27
0.3612,0.0,2020-08-28
0.3788,0.017600000000000005,2020-08-29
0.296,-0.08280000000000004,2020-08-30
0.3612,0.06520000000000004,2020-08-31
0.3612,0.0,2020-09-01
0.32935000000000003,-0.03184999999999999,2020-09-02
0.296,-0.033350000000000046,2020-09-03
0.34,0.04400000000000004,2020-09-04
0.34,0.0,2020-09-05
0.25105,-0.08895000000000003,2020-09-06
0.3182,0.06714999999999999,2020-09-07
0.3649,0.04670000000000002,2020-09-08
0.3612,-0.003699999999999981,2020-09-09
0.3832,0.021999999999999964,2020-09-10
0.3951,0.011900000000000022,2020-09-11
0.3612,-0.033899999999999986,2020-09-12
0.2748,-0.08640000000000003,2020-09-13
0.3182,0.043399999999999994,2020-09-14
0.3612,0.04300000000000004,2020-09-15
0.296,-0.06520000000000004,2020-09-16
0.369,0.07300000000000001,2020-09-17
0.3804,0.011400000000000021,2020-09-18
0.3612,-0.019199999999999995,2020-09-19
0.34975,-0.011450000000000016,2020-09-20
0.296,-0.05375000000000002,2020-09-21
0.3898,0.0938,2020-09-22
0.3612,-0.02859999999999996,2020-09-23
0.34,-0.021199999999999997,2020-09-24
0.3612,0.021199999999999997,2020-09-25
0.3223,-0.038900000000000046,2020-09-26
0.3818,0.0595,2020-09-27
0.4137,0.03190000000000004,2020-09-28
0.3612,-0.05249999999999999,2020-09-29
0.3612,0.0,2020-09-30
0.3612,0.0,2020-10-01
0.3612,0.0,2020-10-02
0.4019,0.04069999999999996,2020-10-03
0.4019,0.0,2020-10-04
0.3716,-0.030299999999999994,2020-10-05
0.34,-0.03159999999999996,2020-10-06
0.3612,0.021199999999999997,2020-10-07
0.4019,0.04069999999999996,2020-10-08
0.4019,0.0,2020-10-09
0.36985,-0.03204999999999997,2020-10-10
0.3716,0.0017499999999999738,2020-10-11
0.3612,-0.010399999999999965,2020-10-12
0.4019,0.04069999999999996,2020-10-13
0.3964,-0.005500000000000005,2020-10-14
0.4019,0.005500000000000005,2020-10-15
0.4019,0.0,2020-10-16
0.3818,-0.020100000000000007,2020-10-17
0.4019,0.020100000000000007,2020-10-18
0.4019,0.0,2020-10-19
0.3612,-0.04069999999999996,2020-10-20
0.4019,0.04069999999999996,2020-10-21
0.4019,0.0,2020-10-22
0.3762,-0.0257,2020-10-23
0.3794,0.003200000000000036,2020-10-24
0.4003,0.020899999999999974,2020-10-25
0.3612,-0.03909999999999997,2020-10-26
0.3612,0.0,2020-10-27
0.38134999999999997,0.020149999999999946,2020-10-28
0.4019,0.020550000000000013,2020-10-29
0.3845,-0.01739999999999997,2020-10-30
0.3612,-0.023299999999999987,2020-10-31
0.4019,0.04069999999999996,2020-11-01
0.4019,0.0,2020-11-02
0.3818,-0.020100000000000007,2020-11-03
0.3612,-0.02059999999999995,2020-11-04
0.39055,0.029349999999999987,2020-11-05
0.4199,0.029349999999999987,2020-11-06
0.3818,-0.03810000000000002,2020-11-07
0.4184,0.03660000000000002,2020-11-08
0.4215,0.0030999999999999917,2020-11-09
0.4002,-0.021299999999999986,2020-11-10
0.4215,0.021299999999999986,2020-11-11
0.4019,-0.019600000000000006,2020-11-12
0.4199,0.018000000000000016,2020-11-13
0.4215,0.0015999999999999903,2020-11-14
0.4019,-0.019600000000000006,2020-11-15
0.3818,-0.020100000000000007,2020-11-16
0.3909,0.009100000000000052,2020-11-17
0.3612,-0.029700000000000004,2020-11-18
0.3774,0.016199999999999992,2020-11-19
0.39655,0.01915,2020-11-20
0.3818,-0.01475000000000004,2020-11-21
0.3818,0.0,2020-11-22
0.4019,0.020100000000000007,2020-11-23
0.3612,-0.04069999999999996,2020-11-24
0.3818,0.02059999999999995,2020-11-25
0.3595,-0.022299999999999986,2020-11-26
0.3612,0.0017000000000000348,2020-11-27
0.4019,0.04069999999999996,2020-11-28
0.4019,0.0,2020-11-29
0.3802,-0.021699999999999997,2020-11-30
0.34,-0.04019999999999996,2020-12-01
0.4019,0.061899999999999955,2020-12-02
0.4019,0.0,2020-12-03
0.3899,-0.011999999999999955,2020-12-04
0.3612,-0.028700000000000003,2020-12-05
0.38244999999999996,0.021249999999999936,2020-12-06
0.3612,-0.021249999999999936,2020-12-07
0.3687,0.007500000000000007,2020-12-08
0.3612,-0.007500000000000007,2020-12-09
0.3612,0.0,2020-12-10
0.3612,0.0,2020-12-11
0.3612,0.0,2020-12-12
0.4019,0.04069999999999996,2020-12-13
0.4019,0.0,2020-12-14
0.3612,-0.04069999999999996,2020-12-15
0.3563,-0.0049000000000000155,2020-12-16
0.36565000000000003,0.009350000000000025,2020-12-17
0.3802,0.014549999999999952,2020-12-18
0.3612,-0.01899999999999996,2020-12-19
0.3612,0.0,2020-12-20
0.3182,-0.04300000000000004,2020-12-21
0.3089,-0.009299999999999975,2020-12-22
0.296,-0.012900000000000023,2020-12-23
0.34,0.04400000000000004,2020-12-24
0.37629999999999997,0.03629999999999994,2020-12-25
0.34,-0.03629999999999994,2020-12-26
0.3612,0.021199999999999997,2020-12-27
0.3612,0.0,2020-12-28
0.3612,0.0,2020-12-29
0.3612,0.0,2020-12-30
0.3612,0.0,2020-12-31
0.3612,0.0,2021-01-01
0.35960000000000003,-0.0015999999999999903,2021-01-02
0.3612,0.0015999999999999903,2021-01-03
0.3818,0.02059999999999995,2021-01-04
0.3818,0.0,2021-01-05
0.3612,-0.02059999999999995,2021-01-06
0.3612,0.0,2021-01-07
0.3612,0.0,2021-01-08
0.36495,0.0037499999999999756,2021-01-09
0.3612,-0.0037499999999999756,2021-01-10
0.3182,-0.04300000000000004,2021-01-11
0.3612,0.04300000000000004,2021-01-12
0.36829999999999996,0.00709999999999994,2021-01-13
0.3612,-0.00709999999999994,2021-01-14
0.3612,0.0,2021-01-15
0.3657,0.004500000000000004,2021-01-16
0.3724,0.006699999999999984,2021-01-17
0.3818,0.009399999999999964,2021-01-18
0.4003,0.018500000000000016,2021-01-19
0.3612,-0.03909999999999997,2021-01-20
0.3612,0.0,2021-01-21
0.3612,0.0,2021-01-22
0.3818,0.02059999999999995,2021-01-23
0.4021,0.02030000000000004,2021-01-24
0.40203333333333335,-6.666666666665932e-05,2021-01-25
0.40196666666666664,-6.666666666671484e-05,2021-01-26
0.4019,-6.666666666665932e-05,2021-01-27
0.3612,-0.04069999999999996,2021-01-28
0.34,-0.021199999999999997,2021-01-29
0.3612,0.021199999999999997,2021-01-30
0.4019,0.04069999999999996,2021-01-31
0.4019,0.0,2021-02-01
0.4215,0.019600000000000006,2021-02-02
0.4404,0.018900000000000028,2021-02-03
0.42060000000000003,-0.019799999999999984,2021-02-04
0.40080000000000005,-0.019799999999999984,2021-02-05
0.381,-0.01980000000000004,2021-02-06
0.3612,-0.019799999999999984,2021-02-07
0.4019,0.04069999999999996,2021-02-08
0.4019,0.0,2021-02-09
0.4019,0.0,2021-02-10
0.4199,0.018000000000000016,2021-02-11
0.4019,-0.018000000000000016,2021-02-12
0.3818,-0.020100000000000007,2021-02-13
0.4019,0.020100000000000007,2021-02-14
